DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2006,71.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2007,75.3,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2008,79.1,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2009,73.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2010,72.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2011,73.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2012,76.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2013,71.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2014,73.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2015,72.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2016,74.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2017,76.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2018,75.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2019,78.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FI,2020,77.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2006,70.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2007,70.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2008,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2009,68.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2010,70.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2011,71.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2012,68.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2013,71.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2014,69.6,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2015,67.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2016,70.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2017,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2018,73.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2019,72.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,FR,2020,72.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2006,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2007,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2008,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2010,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2011,76.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2012,82.2,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2013,63.4,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2016,43.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2017,58.5,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2018,77.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2019,77.5,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HR,2020,63.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2006,63.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2007,65.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2008,66.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2009,67.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2010,70.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2011,63.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2012,64.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2013,66.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2014,75.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2015,70.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2016,70.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2017,59.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2018,67.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2019,72.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,HU,2020,67.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2006,83.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2007,84.6,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2008,80.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2009,70.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2010,68.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2011,69.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2012,70.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2013,72.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2014,73.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2015,73.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2016,76.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2017,79.3,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2018,81.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2019,81.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IE,2020,77.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2006,88.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2007,86.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2008,85.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2009,77.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2010,77.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2011,81.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2012,81.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2013,84.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2014,87.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2015,85.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2016,89.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2017,93.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2018,89.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2019,88.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IS,2020,78.0,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2006,71.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2007,72.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2008,73.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2009,71.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2010,71.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2011,69.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2012,68.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2013,66.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2014,65.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2015,66.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2016,66.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2017,66.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2018,66.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2019,65.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,IT,2020,62.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2006,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2007,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2008,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2010,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2013,87.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2017,100.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2018,94.8,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2019,82.6,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LT,2020,79.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2006,74.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2007,75.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2008,74.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2009,74.4,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2010,74.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2011,74.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2012,76.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2013,74.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2014,76.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2015,74.7,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2016,74.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2017,76.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2018,77.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2019,77.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LU,2020,75.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2006,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2007,82.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2008,,bu
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2009,64.4,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2010,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2012,76.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2013,77.1,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2014,80.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2015,77.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2016,79.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2017,62.4,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2018,66.3,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2019,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,LV,2020,84.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2017,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2018,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2019,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,ME,2020,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2006,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2007,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2008,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2009,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2010,,c
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2011,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2012,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2013,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2014,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2015,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2016,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2017,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2018,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2019,,c
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MK,2020,,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2006,77.5,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2007,60.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2008,62.7,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2009,56.6,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2010,64.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2011,61.0,u
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2012,78.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2013,85.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2014,85.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2015,84.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2016,88.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2017,86.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2018,85.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2019,86.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,MT,2020,91.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2006,72.2,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2007,73.7,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2008,77.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2009,74.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2010,73.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2011,74.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2012,76.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2013,74.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2014,75.2,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2015,73.3,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2016,76.5,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2017,77.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2018,77.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2019,78.8,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NL,2020,78.4,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2006,85.4,b
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2007,87.6,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2008,88.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2009,84.9,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2010,83.0,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2011,86.1,
ESTAT:SDG_08_30A(1.0),04/03/22 23:00:00,A,PC,T,Y20-64,EU27_2020_FOR,NO,2012,86.5,
